1760,1010
1762,686
1764,1437
1766,564
1768,797
1770,2078
1772,808
1774,1792
1776,1146
1778,2541
1780,636
1782,887
1784,1356
1786,442
1788,1465
1790,677
1792,894
1794,908
1796,632
1798,1128
1800,648
1802,214
1804,228
1806,1599
1808,518
1810,1593
1812,362
1814,427
1816,848
1818,338
1820,897
1822,1594
1824,1566
1826,1073
1828,566
1830,499
1832,334
1834,450
1836,1185
1838,313
1840,1668
1842,2229
1844,1175
1846,1085
1848,1201
1850,862
1852,869
1854,2037
1856,1426
1858,1766
1860,1168
1862,523
1864,1316
1866,472
1868,1321
1870,2391
1872,524
1874,2337
1876,958
1878,417
1880,1559
1882,1596
1884,1380
1886,1147
1888,1702
1890,1750
1892,819
1894,1069
1896,1265
1898,1858
1900,348
1902,1554
1904,1135
1906,1014
1908,475
1910,1525
1912,1932
1914,993
1916,606
1918,1325
1920,223
1922,1157
1924,937
1926,882
1928,648
1930,1205
1932,614
1934,852
1936,1670
1938,1161
1940,607
1942,649
1944,270
1946,218
1948,1061
1950,491
1952,1109
1954,334
1956,767
1958,1101
1960,1467
1962,467
1964,578
1966,546
1968,987
1970,904
1972,764
1974,1148
1976,616
1978,351
1980,1013
1982,1177
1984,1088
1986,1574
1988,850
1990,714
1992,350
1994,912
1996,1247
1998,1258
2000,335
2002,697
2004,1419
2006,1114
2008,981
2010,1405
2012,1143
2014,2067
2016,1212
2018,1184
2020,1048
2022,1689
2024,323
2026,968
2028,283
2030,632
2032,271
2034,306
2036,479
2038,877
2040,257
2042,101
2044,1258
2046,1145
2048,563
2050,1008
2052,277
2054,369
2056,280
2058,665
2060,196
2062,652
2064,682
2066,208
2068,457
2070,432
2072,156
2074,303
2076,396
2078,130
2080,983
2082,350
2084,557
2086,41
2088,674
2090,279
2092,571
2094,1078
2096,1226
2098,343
2100,187
2102,740
2104,376
2106,1237
2108,683
2110,353
2112,562
2114,107
2116,433
2118,91
2120,239
2122,516
2124,286
2126,185
2128,982
2130,1100
2132,400
2134,21
2136,149
2138,791
2140,160
2142,764
2144,328
2146,511
2148,425
2150,591
2152,209
2154,699
2156,537
2158,314
2160,99
2162,313
2164,1032
2166,775
2168,557
2170,717
2172,958
2174,68
2176,97
2178,605
2180,503
2182,70
2184,308
2186,73
2188,0
2190,437
2192,286
2194,341
2196,313
2198,523
2200,300
2202,186
2204,257
2206,375
2208,36
2210,571
2212,84
2214,235
2216,74
2218,293
2220,695
2222,847
2224,175
2226,131
2228,525
2230,173
2232,955
2234,34
2236,281
2238,505
2240,0
2242,12
2244,111
2246,72
2248,9
2250,410
2252,48
2254,232
2256,261
2258,30
2260,36
2262,68
2264,107
2266,138
2268,95
2270,109
2272,803
2274,755
2276,0
2278,119
2280,415
2282,0
2284,390
2286,0
2288,63
2290,51
2292,154
2294,79
2296,40
2298,55
2300,505
2302,263
2304,12
2306,103
2308,0
2310,416
2312,213
2314,118
2316,0
2318,267
2320,404
2322,113
2324,188
2326,624
2328,313
2330,611
2332,817
2334,1003
2336,0
2338,361
2340,238
2342,237
2344,213
2346,80
2348,829
2350,210
2352,0
2354,160
2356,1937
2358,273
2360,547
2362,0
2364,76
2366,163
2368,404
2370,137
2372,140
2374,185
2376,171
2378,46
2380,92
2382,79
2384,40
2386,649
2388,107
2390,0
2392,9
2394,0
2396,117
2398,59
2400,0
2402,503
2404,130
2406,271
2408,0
2410,756
2412,9
2414,364
2416,0
2418,104
2420,49
2422,0
2424,50
2426,308
2428,21
2430,9
2432,36
2434,0
2436,18
2438,433
2440,0
2442,26
2444,0
2446,0
2448,9
2450,0
2452,323
2454,95
2456,319
2458,57
2460,24
2462,54
2464,9
2466,120
2468,0
2470,93
2472,17
2474,31
2476,136
2478,0
2480,12
2482,326
2484,0
2486,0
2488,0
2490,0
2492,0
2494,180
2496,174
2498,212
2500,208
2502,0
2504,583
2506,33
2508,113
2510,991
2512,27
2514,368
2516,69
2518,429
2520,0
2522,180
2524,36
2526,164
2528,0
2530,21
2532,0
2534,320
2536,9
2538,27
2540,9
2542,8
2544,9
2546,281
2548,9
2550,9
2552,0
2554,0
2556,24
2558,133
2560,0
2562,0
2564,63
2566,0
2568,99
2570,75
2572,6
2574,9
2576,226
2578,325
2580,9
2582,0
2584,412
2586,0
2588,51
2590,77
2592,327
2594,386
2596,130
2598,9
2600,107
2602,263
2604,166
2606,33
2608,255
2610,188
2612,0
2614,0
2616,0
2618,21
2620,0
2622,382
2624,105
2626,24
2628,0
2630,0
2632,0
2634,6
2636,0
2638,0
2640,0
2642,238
2644,0
2646,0
2648,686
2650,18
2652,0
2654,122
2656,0
2658,0
2660,0
2662,0
2664,203
2666,0
2668,0
2670,222
2672,453
2674,27
2676,0
2678,0
2680,0
2682,9
2684,0
2686,9
2688,12
2690,17
2692,0
2694,95
2696,0
2698,37
2700,54
2702,235
2704,0
2706,978
2708,9
2710,147
2712,0
2714,0
2716,296
2718,59
2720,57
2722,210
2724,113
2726,294
2728,0
2730,75
2732,64
2734,0
2736,229
2738,223
2740,0
2742,234
2744,12
2746,84
2748,231
2750,0
2752,0
2754,12
2756,0
2758,53
2760,24
2762,0
2764,0
2766,14
2768,495
2770,0
2772,327
2774,0
2776,9
2778,785
2780,9
2782,687
2784,127
2786,974
2788,448
2790,27
2792,15
2794,0
2796,0
2798,475
2800,450
2802,923
2804,338
2806,0
2808,0
2810,0
2812,0
2814,52
2816,0
2818,0
2820,15
2822,18
2824,105
2826,0
2828,0
2830,9
2832,0
2834,0
2836,0
2838,21
2840,21
2842,99
2844,176
2846,18
2848,155
2850,164
2852,109
2854,0
2856,0
2858,0
2860,29
2862,132
2864,133
2866,92
2868,137
2870,183
2872,9
2874,609
2876,0
2878,599
2880,759
2882,0
2884,0
2886,610
2888,0
2890,0
2892,448
2894,0
2896,832
2898,0
2900,253
2902,106
2904,0
2906,484
2908,15
2910,453
2912,527
2914,317
2916,580
2918,881
2920,0
2922,0
2924,9
2926,0
2928,0
2930,0
2932,27
2934,0
2936,0
2938,0
2940,0
2942,9
2944,44
2946,9
2948,12
2950,0
2952,0
2954,9
2956,0
2958,0
2960,0
2962,0
2964,0
2966,9
2968,231
2970,90
2972,0
2974,555
2976,0
2978,63
2980,30
2982,65
2984,335
2986,321
2988,248
2990,197
2992,435
2994,204
2996,121
2998,284
3000,544
3002,183
3004,80
3006,139
3008,646
3010,466
3012,355
3014,865
3016,139
3018,505
3020,9
3022,458
3024,0
3026,12
3028,30
3030,711
3032,732
3034,80
3036,0
3038,188
3040,47
3042,207
3044,368
3046,164
3048,115
3050,18
3052,0
3054,0
3056,0
3058,123
3060,543
3062,9
3064,0
3066,0
3068,0
3070,0
3072,0
3074,0
3076,0
3078,50
3080,0
3082,348
3084,60
3086,196
3088,73
3090,203
3092,621
3094,91
3096,355
3098,0
3100,71
3102,9
3104,9
3106,0
3108,65
3110,0
3112,0
3114,156
3116,76
3118,32
3120,24
3122,162
3124,42
3126,235
3128,765
3130,33
3132,79
3134,0
3136,22
3138,0
3140,34
3142,0
3144,0
3146,9
3148,18
3150,0
3152,0
3154,0
3156,0
3158,0
3160,0
3162,0
3164,0
3166,0
3168,0
3170,0
3172,9
3174,0
3176,0
3178,146
3180,0
3182,0
3184,0
3186,9
3188,9
3190,0
3192,9
3194,0
3196,0
3198,0
3200,119
3202,0
3204,0
3206,0
3208,0
3210,0
3212,176
3214,0
3216,0
3218,0
3220,0
3222,0
3224,21
3226,86
3228,263
3230,0
3232,0
3234,0
3236,0
3238,0
3240,6
3242,107
3244,0
3246,0
3248,0
3250,142
3252,9
3254,9
3256,0
3258,0
3260,0
3262,0
3264,0
3266,0
3268,9
3270,0
3272,0
3274,0
3276,0
3278,0
3280,0
3282,370
3284,0
3286,42
3288,36
3290,6
3292,0
3294,27
3296,0
3298,0
3300,125
3302,0
3304,0
3306,0
3308,0
3310,0
3312,0
3314,0
3316,43
